"","uniqueid","jointTripNum","hhid","pnum","userClass","tourNum","tourSubTourNum","personTripNum","tourTripNum","mainTourTripNum","subTourTripNum","jointTourNum","jointTripRole","direction","obBundleNum","ibBundleNum","escortingRole","jointSpecEvtTour","party","origTaz","origMaz","destTaz","destMaz","origPurp","destPurp","mode","prelimDepartInterval","finalDepartMinute","tripDistance","prelimArriveInterval","finalArriveMinute","activityMinutesAtDest","pnrParkTaz","pnrParkMaz","vot","travelTime","hb","tripPurpose"
"5127216",26,1,566562,4,3,2,0,3,1,1,0,1,2,1,0,0,0,0,"[ 1,2,3,5,7,4 ]",1399,21398,1477,21476,0,6,4,61,895.4671,5.89,61,907.9771,15.689941,0,0,1.30159849221467,12.51,1,"HBNW"
"1077709",3,0,137251,1,2,1,0,3,3,3,0,0,0,1,0,0,0,0,"[ 1 ]",498,20497,194,20193,61,15,1,17,251.14952,8.11,18,272.5295,-5.1600037,0,0,15.211924267993,21.37998,0,"NHB"
"1522499",2,0,189425,1,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",2270,22269,579,20578,1,0,1,51,758.3269,42.08,57,807.1369,623.69,0,0,30.1404951915255,48.8099999999999,1,"HBW"
"2764599",30,0,327169,5,3,2,0,6,1,1,0,0,0,1,0,0,0,0,"[ 5 ]",705,20704,736,20735,0,73,4,72,1059.2656,1.54,72,1063.5657,62.599976,0,0,28.3525790742126,4.30010000000016,1,"HBNW"
"6473332",3,0,698765,1,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",1813,21812,1813,21812,61,61,1,68,998.53973,1.29,68,1001.84973,4.2700195,0,0,16.7491390645377,3.31000000000006,0,"NHB"
"599840",5,0,88177,2,2,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 2 ]",254,20253,4,20003,412,1,1,21,299.08258,6.98,22,316.60257,571.61,0,0,14.1739549226006,17.51999,0,"NHB"
"2435803",11,0,292626,2,2,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",216,20215,216,20215,15,15,14,73,1093.6918,0.24,73,1098.4918,-6.8100586,0,0,28.9792892197452,4.79999999999995,0,"NHB"
"3559670",37,8,403617,7,3,3,0,8,1,1,0,1,1,1,0,0,0,0,"[ 7,6 ]",935,20934,1239,21238,0,7,2,59,869.61176,4.21,59,878.11176,113.06,0,0,5.6890644429514,8.5,1,"HBNW"
"515822",1,0,77247,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",192,20191,192,20191,0,71,14,21,296.85092,0.33,21,303.45093,62.71997,0,0,5.84832533785365,6.60001000000005,1,"HBNW"
"5935353",10,0,645197,3,2,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 3 ]",1465,21464,1669,21668,1,0,1,54,808.7617,21.03,57,834.1717,602.09,0,0,17.333329998709,25.41,1,"HBW"
"9212694",19,2,1018136,3,3,3,0,7,2,2,0,1,2,2,0,0,0,0,"[ 4,3,1,2 ]",3107,23106,2650,22649,9,0,4,73,1083.1702,4.93,73,1093.5201,339.52002,0,0,9.56005270711051,10.3498999999999,1,"HBNW"
"6477952",2,0,699237,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",1809,21808,1809,21808,8,9,1,41,616.3124,2.17,41,620.5624,5.090027,0,0,2.44461922603924,4.25,0,"NHB"
"8546085",15,0,940263,2,3,2,0,7,4,4,0,0,0,2,0,0,0,0,"[ 2 ]",2440,22439,2720,22719,9,72,2,66,979.36865,18.25,69,1006.85864,14.01001,0,0,32.9590698942546,27.48999,0,"NHB"
"3483679",15,0,395572,2,3,2,0,8,6,6,0,0,0,2,0,0,0,0,"[ 2 ]",910,20909,911,20910,42,0,3,25,366.0665,1.29,25,376.4665,73.92001,0,0,5.58686769452254,10.4,1,"HBNW"
"1404620",4,2,176374,1,3,2,0,4,2,2,0,1,1,2,0,0,0,0,"[ 1,2 ]",90,20089,539,20538,8,0,2,68,1007.6727,4.05,68,1017.30273,33.48999,0,0,18.4403611599848,9.63003000000003,1,"HBNW"
"1441481",2,0,180548,1,2,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 1 ]",558,20557,90,20089,5,15,1,23,335.34464,1.67,23,340.02463,101.369995,0,0,12.9375038924215,4.67998999999998,0,"NHB"
"8716829",13,1,959210,4,3,1,0,1,1,1,0,0,0,1,1,0,2,0,"[ 1,5,4 ]",2442,22441,2444,22443,0,412,4,21,301.6057,2.35,21,306.67572,1.6300049,0,0,6.18004166759122,5.07002,1,"HBNW"
"2261287",28,0,271568,4,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 4 ]",440,20439,315,20314,3,9,4,55,822.2881,6.2,56,840.82806,-1.1399536,0,0,1.54205379772974,18.5399600000001,0,"NHB"
"7341919",2,0,793640,2,1,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 2 ]",1975,21974,2010,22009,5,5,1,44,655.5312,4.84,45,666.2212,3.9899902,0,0,20.1518085583359,10.6899999999999,0,"NHB"
"7032392",5,0,761572,1,3,1,0,5,5,5,0,0,0,2,0,0,0,0,"[ 1 ]",2117,22116,1975,21974,61,0,1,48,715.8307,7.68,49,729.0207,702.18,0,0,4.28282452269664,13.1900000000001,1,"HBNW"
"1705661",11,0,210440,1,3,3,0,11,5,5,0,0,0,2,0,0,0,0,"[ 1 ]",146,20145,287,20286,62,0,3,95,1423.3022,8.76,96,1441.4122,-5.579956,0,0,9.70572326347621,18.1099999999999,1,"HBNW"
"6504827",9,0,701970,1,3,2,1,9,5,0,5,0,0,2,0,0,0,0,"[ 1 ]",457,20456,84,20083,73,9,14,45,680.14685,2.34,46,726.94684,-37.119995,0,0,7.86432200948556,46.79999,0,"NHB"
"3225328",16,3,371256,2,3,3,0,9,3,3,0,1,2,2,0,0,0,0,"[ 1,2 ]",2145,22144,2141,22140,6,0,4,59,874.7359,1.78,59,878.5259,549.78,0,0,0.266728227860458,3.78999999999996,1,"HBNW"
"6855032",12,0,741830,4,3,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 4 ]",1951,21950,1939,21938,9,8,3,49,733.21027,2.88,50,745.43024,-1.4599609,0,0,15.0913664531236,12.21997,0,"NHB"
"6483697",3,0,699787,1,2,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",361,20360,1810,21809,1,0,1,62,929.7217,19.52,65,956.9117,480.31,0,0,13.755905545407,27.1899999999999,1,"HBW"
"8141630",1,0,892854,1,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2609,22608,2466,22465,0,72,1,18,261.58746,3.58,18,269.96747,3.7799988,0,0,20.009502722576,8.38000999999997,1,"HBNW"
"3386696",8,0,386838,3,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",2115,22114,2200,22199,61,0,3,36,526.0789,2.05,36,531.35895,893.82996,0,0,14.6910939468271,5.28005000000007,1,"HBNW"
"280679",5,0,45595,1,1,1,0,5,5,5,0,0,0,2,0,0,0,0,"[ 1 ]",147,20146,357,20356,9,0,1,40,586.1882,5.14,41,595.6882,828.34,0,0,3.94456745515713,9.5,1,"HBNW"
"207888",4,0,34463,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",30,20029,222,20221,71,0,14,24,354.9245,2.53,24,405.5245,11.970001,0,0,1.83664581636228,50.6,1,"HBNW"
"9349649",20,1,1033360,4,3,1,0,1,1,1,0,1,2,1,0,0,0,0,"[ 1,3,2,4 ]",2690,22689,2692,22691,0,5,4,29,418.5704,1.97,29,423.2204,4.2900085,0,0,2.85663675034568,4.64999999999998,1,"HBNW"
"3460900",6,0,393011,3,2,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",1122,21121,907,20906,1,0,1,49,721.1934,5.28,50,734.2434,689.45,0,0,31.6766950446996,13.05,1,"HBW"
"10299842",7,0,1140809,1,3,2,0,7,5,5,0,0,0,2,0,0,0,0,"[ 1 ]",3158,23157,3175,23174,5,8,4,57,848.07275,9.19,58,862.61273,8.840027,0,0,54.1010351268746,14.53998,0,"NHB"
"228553",12,0,37631,2,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",607,20606,227,20226,5,0,1,35,515.33246,6.1,36,529.51245,893.03,0,0,5.84035487437909,14.17999,1,"HBNW"
"10348399",3,0,1146141,1,2,1,0,3,3,3,0,0,0,1,0,0,0,0,"[ 1 ]",3142,23141,2829,22828,8,1,1,16,224.99693,16.27,18,244.11693,219.92001,0,0,3.32132250977817,19.12,0,"NHB"
"3725130",3,0,420093,1,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",1283,21282,1056,21055,73,0,1,60,885.396,3.89,60,892.166,536.02,0,0,17.4816389993718,6.7700000000001,1,"HBNW"
"7742014",1,0,840937,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2484,22483,2300,22299,0,42,2,4,51.12747,1.79,4,55.497467,4.209999,0,0,2.09320701667154,4.369997,1,"HBNW"
"3304723",3,3,379099,1,3,2,0,3,1,1,0,2,2,1,0,0,0,0,"[ 2,1,4 ]",2167,22166,2166,22165,0,9,4,38,553.0617,1.54,38,557.3517,32.609985,0,0,4.68751150285389,4.29000000000008,1,"HBNW"
"2447735",1,0,293967,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",331,20330,327,20326,0,42,4,46,670.33075,2.09,46,676.01074,3.119995,0,0,2.42373984347427,5.67999000000009,1,"HBNW"
"277520",14,0,45161,3,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",149,20148,10,20009,2,72,5,34,499.9385,3.11,34,535.7485,-24.590027,0,0,2.57795238700487,35.8100000000001,0,"NHB"
"1109178",9,0,140330,1,2,3,0,9,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",765,20764,1386,21385,0,15,1,50,729.3952,10,51,746.9352,544.95,0,0,14.9381221558969,17.54,1,"HBW"
"7105127",3,0,769064,1,3,1,1,3,2,0,2,0,0,2,0,0,0,0,"[ 1 ]",2092,22091,2175,22174,72,1,1,42,617.1139,2.43,42,621.6139,192.87,0,0,8.20907091927316,4.5,0,"NHB"
"6452313",15,2,696632,2,3,3,0,6,2,2,0,1,2,1,0,0,0,0,"[ 1,2,3 ]",1859,21858,1822,21821,6,7,4,68,1009.1429,2.25,68,1013.87286,4.7700195,0,0,4.67590123269108,4.72995999999989,0,"NHB"
"9128719",10,0,1008326,2,3,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",2652,22651,2571,22570,42,0,2,32,468.1552,9.51,33,480.66522,338.53,0,0,11.1836342626897,12.51002,1,"HBNW"
"3741526",3,0,421656,2,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",1058,21057,568,20567,0,42,4,16,219.4606,11.42,17,236.6006,19.579987,0,0,6.73384993419247,17.14,1,"HBNW"
"1679295",14,0,207528,2,3,1,1,5,2,0,2,0,0,2,0,0,0,0,"[ 2 ]",646,20645,434,20433,72,1,2,44,664.5715,5,45,677.49146,204.59003,0,0,11.0509050239735,12.9199599999999,0,"NHB"
"964553",3,0,125538,1,3,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",509,20508,84,20083,0,61,1,54,788.42053,3.62,54,797.0405,9.119995,0,0,13.3929263636738,8.61996999999997,1,"HBNW"
"5939596",26,4,645578,4,3,2,0,5,2,2,0,1,2,2,0,0,0,0,"[ 2,1,4 ]",1764,21763,1669,21668,9,0,4,78,1172.3362,6.51,79,1182.6362,252.72998,0,0,6.23568612410826,10.3,1,"HBNW"
"7970915",8,0,872145,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",2910,22909,2758,22757,42,9,2,60,896.0324,19.06,63,920.4224,15.72998,0,0,2.05506629980586,24.39,0,"NHB"
"5731557",14,0,623750,4,3,2,0,6,4,4,0,0,0,1,0,0,0,0,"[ 4 ]",474,20473,780,20779,5,61,1,17,249.50363,5.05,18,257.08365,7.5,0,0,33.6095848184671,7.58001999999999,0,"NHB"
"9970460",13,0,1103507,3,1,2,0,5,2,2,0,0,0,1,0,0,0,0,"[ 3 ]",2793,22792,2793,22792,15,15,1,54,803.0164,0.36,54,804.1264,260.24,0,0,20.3225696177171,1.11000000000001,0,"NHB"
"4906783",5,0,545437,1,2,1,0,5,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",1382,21381,1358,21357,1,0,1,88,1315.5028,3.78,89,1324.4628,108.54004,0,0,29.6739343279136,8.96000000000004,1,"HBW"
"2648516",8,0,315532,2,3,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",682,20681,682,20681,0,9,14,73,1078.1888,0.77,73,1093.5889,38.039917,0,0,13.2549508911999,15.4001000000001,1,"HBNW"
"687383",12,0,99400,2,3,3,0,7,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",166,20165,199,20198,0,61,1,53,786.59375,5.08,53,799.23376,2.119995,0,0,2.29803775327721,12.64001,1,"HBNW"
"10018695",10,0,1109034,2,3,2,0,6,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",2805,22804,2983,22982,42,5,2,80,1188.1249,15.68,82,1211.4548,10.030029,0,0,16.1970340736347,23.3299,0,"NHB"
"5574252",17,0,608937,3,1,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 3 ]",1519,21518,1521,21520,0,42,2,20,288.245,3.73,20,296.695,4.0099792,0,0,21.6507803207231,8.44999999999999,1,"HBNW"
"5788207",4,0,629748,1,2,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",489,20488,1635,21634,5,0,1,49,731.5886,4.75,49,744.1886,691.96,0,0,10.352059693236,12.5999999999999,1,"HBNW"
"4260305",6,4,474733,2,3,1,0,2,2,2,0,2,2,1,0,0,0,0,"[ 4,2,3 ]",958,20957,1037,21036,8,6,4,30,445.68823,2.5,30,450.75824,104.369965,0,0,6.17838065739467,5.07001000000002,0,"NHB"
"10376221",11,1,1149249,3,3,1,0,1,1,1,0,0,0,1,1,0,2,0,"[ 2,3 ]",3169,23168,3107,23106,0,3,4,23,330.07022,4.41,23,337.76022,419.8,0,0,1.9956159890086,7.69,1,"HBNW"
"311977",12,2,50351,2,3,2,0,5,2,2,0,1,2,2,0,0,0,0,"[ 1,2 ]",146,20145,382,20381,9,0,14,68,1015.3484,0.39,68,1023.1484,407.99005,0,0,4.91705033032713,7.80000000000007,1,"HBNW"
"2455060",2,0,294742,1,3,1,1,2,1,0,1,0,0,1,0,0,0,0,"[ 1 ]",146,20145,134,20133,1,5,1,60,883.2304,1.4,60,886.8704,63.539978,0,0,17.467809063816,3.63999999999999,0,"NHB"
"5921297",5,0,643786,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",1664,21663,204,20203,0,1,1,17,247.34683,17.06,19,273.78683,551.05005,0,0,14.0625031523223,26.44,1,"HBW"
"2226280",2,0,266946,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",317,20316,253,20252,5,0,1,34,503.47766,2.11,34,508.74765,93.97003,0,0,10.2653836776107,5.26999000000001,1,"HBNW"
"7677952",15,3,832716,2,3,1,0,3,3,3,0,1,2,1,0,0,0,0,"[ 1,7,2,5 ]",2328,22327,2464,22463,6,6,14,35,518.21265,1.4,36,546.21265,-20.200012,0,0,0.917184332859788,28,0,"NHB"
"1694176",36,0,209186,4,3,2,0,4,2,2,0,0,0,2,0,0,0,0,"[ 4 ]",656,20655,285,20284,72,0,4,62,913.7691,3.54,62,922.6591,503.2,0,0,4.7841982486925,8.88999999999999,1,"HBNW"
"1610765",7,0,199408,2,2,1,0,5,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",591,20590,583,20582,9,5,1,54,795.733,2.58,54,802.77295,3.1200562,0,0,12.2329647514982,7.03995000000009,0,"NHB"
"2341212",2,0,281453,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",330,20329,275,20274,411,0,1,24,346.53336,8.44,25,365.35336,264.91998,0,0,6.92839914309396,18.82,1,"HBNW"
"9853419",27,0,1089258,6,1,1,0,5,3,3,0,0,0,2,0,0,0,0,"[ 6 ]",2952,22951,2956,22955,9,8,1,44,664.7046,7.73,45,676.9046,8.26001,0,0,13.2919205002906,12.1999999999999,0,"NHB"
"9954768",9,0,1101013,1,2,2,0,9,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",2876,22875,2999,22998,15,0,1,67,1004.482,11.93,69,1021.592,415.39,0,0,30.0082067366205,17.11,1,"HBW"
"7840197",36,4,856049,6,3,1,0,2,2,2,0,1,2,2,0,0,0,0,"[ 1,3,5,4,6,2 ]",2397,22396,2512,22511,7,0,4,61,896.7005,3.87,61,905.5105,518.94,0,0,8.20590704226682,8.80999999999995,1,"HBNW"
"4532581",2,0,503232,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",947,20946,1060,21059,42,0,2,23,332.1144,12.97,24,354.06442,261.01,0,0,5.24158023841308,21.95002,1,"HBNW"
"5069783",7,0,561368,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",1389,21388,1382,21381,0,1,1,20,282.6317,4.17,20,290.6917,494.43,0,0,11.4873951043911,8.06,1,"HBW"
"5864487",6,0,638029,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",1652,21651,1493,21492,0,1,1,15,206.75139,12.73,16,228.44139,489.3,0,0,9.17902716525938,21.69,1,"HBW"
"9410778",28,0,1039515,4,3,4,0,7,1,1,0,0,0,1,0,0,0,0,"[ 4 ]",2778,22777,2579,22578,0,411,3,50,732.67395,5.51,50,741.67395,7.0200195,0,0,4.13395096860456,9,1,"HBNW"
"8939889",1,0,985930,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2758,22757,2714,22713,0,61,1,25,359.4007,4.45,25,368.8907,38.569977,0,0,8.97060400373726,9.49000000000001,1,"HBNW"
"4656217",2,0,520856,1,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",1170,21169,1169,21168,2,72,14,36,537.3042,1.03,36,557.9042,-13.539978,0,0,5.63657788854236,20.5999999999999,0,"NHB"
"2630997",12,4,313958,3,3,2,0,4,2,2,0,2,1,2,0,0,0,0,"[ 3,2 ]",675,20674,679,20678,7,0,2,72,1070.9822,4.76,72,1081.6921,353.82007,0,0,10.0104957303557,10.7099000000001,1,"HBNW"
"7914840",10,0,865845,4,3,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 4 ]",2367,22366,2634,22633,9,0,4,54,804.02234,6.11,55,814.1323,612.11005,0,0,12.9889711492114,10.10996,1,"HBNW"
"2204453",3,0,264477,1,3,1,0,3,3,3,0,0,0,1,0,0,0,0,"[ 1 ]",294,20293,1836,21835,5,2,1,35,521.12024,12.03,37,545.6002,96.02002,0,0,11.0455145283273,24.47996,0,"NHB"
"4088658",20,1,457669,4,3,1,0,1,1,1,0,1,2,1,0,0,0,0,"[ 1,2,4 ]",1159,21158,1239,21238,0,5,4,59,870.60944,5.2,59,883.17944,24.609985,0,0,9.12593382661561,12.5700000000001,1,"HBNW"
"6283218",3,0,679672,1,3,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",1667,21666,1632,21631,0,42,4,45,660.49817,4.15,45,669.0282,462.5299,0,0,0.87687599724891,8.53003000000001,1,"HBNW"
"4705094",6,0,525985,2,3,1,1,2,1,0,1,0,0,1,0,0,0,0,"[ 2 ]",1184,21183,1229,21228,1,72,2,26,375.9996,6.59,26,386.69962,7.4799805,0,0,28.695175351357,10.70002,0,"NHB"
"629144",3,0,92325,1,1,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",389,20388,126,20125,0,42,2,48,710.79803,2.33,48,717.088,3.369995,0,0,11.0057778193386,6.28996999999993,1,"HBNW"
"4121530",9,0,461230,1,3,1,0,9,9,9,0,0,0,2,0,0,0,0,"[ 1 ]",478,20477,1192,21191,73,0,1,66,989.28955,28.3,70,1022.9396,407.95996,0,0,2.31781213621765,33.6500500000001,1,"HBNW"
"3604215",15,2,408551,4,3,2,0,4,2,2,0,1,2,2,0,0,0,0,"[ 5,2,4,3 ]",998,20997,999,20998,8,0,4,70,1040.1156,1.69,70,1043.7656,384.74,0,0,11.2485168674561,3.64999999999986,1,"HBNW"
"132441",3,0,19406,1,2,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",274,20273,159,20158,42,0,3,62,921.8081,9.4,63,935.8681,498.15997,0,0,10.0044164869583,14.0600000000001,1,"HBNW"
"1860962",2,0,227627,1,2,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 1 ]",307,20306,690,20689,61,15,1,9,131.2888,8.19,10,144.4588,401,0,0,11.1173998792103,13.17,0,"NHB"
"2567305",12,0,307699,2,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 2 ]",914,20913,628,20627,62,0,2,29,419.17627,9.21,30,440.27628,197.34003,0,0,2.13098404146012,21.10001,1,"HBNW"
"2148836",17,0,258054,3,1,2,0,8,4,4,0,0,0,2,0,0,0,0,"[ 3 ]",255,20254,802,20801,42,8,3,56,834.0938,4.84,56,846.4738,2.2999878,0,0,85.0311934382548,12.38,0,"NHB"
"6463742",4,0,697738,1,3,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",1838,21837,1805,21804,61,0,4,31,455.32007,7.46,32,468.29007,956.96,0,0,2.67044255028189,12.97,1,"HBNW"
"8564811",8,0,942473,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",2710,22709,2672,22671,42,42,2,35,527.1129,2.52,35,533.0229,1.1300049,0,0,5.10358622883889,5.91000000000008,0,"NHB"
"8355226",16,0,918028,3,3,2,0,7,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",2947,22946,2724,22723,8,0,1,59,882.3294,5.34,60,895.1194,47.910034,0,0,2.97351258096066,12.7900000000001,1,"HBNW"
"10211822",3,0,1131459,1,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",3181,23180,3093,23092,9,72,1,38,564.6611,0.82,38,566.9811,4.3200073,0,0,3.73768288680938,2.31999999999994,0,"NHB"
"505603",1,0,75845,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",191,20190,399,20398,0,5,1,32,469.8361,4.99,32,480.6261,81.79001,0,0,6.39529443929791,10.79,1,"HBNW"
"9368955",1,0,1035297,2,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",2691,22690,2355,22354,0,72,1,25,354.28915,9.32,26,371.11914,274.77,0,0,23.1218988920993,16.82999,1,"HBNW"
"916665",3,0,121132,1,3,2,0,3,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",498,20497,486,20485,0,411,3,49,712.7893,3.77,49,721.1193,4.209961,0,0,8.95294964475294,8.32999999999993,1,"HBNW"
"9846305",2,0,1088469,1,2,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 1 ]",3030,23029,2476,22475,61,1,1,28,417.91516,7.1,29,430.90515,466.44,0,0,31.6078516085876,12.98999,0,"NHB"
"536843",1,0,79928,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",195,20194,360,20359,0,5,1,27,394.31912,4.77,27,402.82913,6.9699707,0,0,29.1562761180132,8.51001000000002,1,"HBNW"
"1159171",9,0,146310,3,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 3 ]",199,20198,80,20079,72,0,3,46,684.246,6.21,47,695.96594,215.72003,0,0,12.4603154674553,11.7199400000001,1,"HBNW"
"8849749",3,1,975031,1,2,1,0,3,3,3,0,0,0,2,0,1,1,0,"[ 1,4 ]",2685,22684,2598,22597,412,0,2,49,727.8951,19.35,51,750.69507,81.21002,0,0,15.5606087988874,22.79997,1,"HBNW"
"4190141",3,0,468096,2,3,1,1,3,2,0,2,0,0,2,0,0,0,0,"[ 2 ]",1382,21381,1360,21359,72,1,14,43,642.7674,1.6,43,674.7674,298.71002,0,0,5.76021715644242,32,0,"NHB"
"8384355",1,0,921375,2,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",2727,22726,3037,23036,0,3,4,13,184.74081,27.77,17,217.62082,567.12,0,0,10.9100559204672,32.88001,1,"HBNW"
"9288806",3,0,1027014,1,3,1,0,3,3,3,0,0,0,2,0,0,0,0,"[ 1 ]",2338,22337,2356,22355,5,5,3,39,573.97046,0.59,39,575.66046,4.48999,0,0,8.4189514494316,1.68999999999994,0,"NHB"
"3622562",4,0,410349,1,3,1,0,4,4,4,0,0,0,2,0,0,0,0,"[ 1 ]",1382,21381,1363,21362,5,42,3,47,695.04047,3.66,48,704.4405,2.919983,0,0,8.08469497260732,9.40003000000002,0,"NHB"
"5730578",19,0,623671,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",1624,21623,530,20529,0,61,1,15,208.89369,9.24,16,223.6637,8.709991,0,0,17.2309033037571,14.77001,1,"HBNW"
"8241960",7,0,904759,1,3,1,0,7,7,7,0,0,0,2,0,0,0,0,"[ 1 ]",2874,22873,2705,22704,5,0,3,52,776.741,5.46,53,787.911,649.35004,0,0,2.39395125337998,11.17,1,"HBNW"
"2579168",8,0,308918,2,3,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",255,20254,690,20689,61,61,1,31,460.75928,8.12,33,482.0493,-0.05001831,0,0,8.90985817274355,21.29002,0,"NHB"
"1397064",6,2,175649,1,3,3,0,6,2,2,0,1,2,2,0,0,0,0,"[ 2,3,1 ]",546,20545,539,20538,9,0,4,74,1105.7673,2.39,74,1112.3074,323.25,0,0,19.60740100888,6.54009999999994,1,"HBNW"
"9662258",11,0,1069596,2,3,2,0,7,5,5,0,0,0,2,0,0,0,0,"[ 2 ]",2933,22932,2912,22911,8,0,1,69,1031.1829,6.22,70,1042.2129,386.41992,0,0,5.02451404422917,11.03,1,"HBNW"
"8196498",11,0,899502,2,2,1,0,2,2,2,0,0,0,1,0,0,0,0,"[ 2 ]",2917,22916,2667,22666,5,1,1,21,308.5229,8.75,22,324.32288,633.01,0,0,18.652889002901,15.79998,0,"NHB"
"9938588",21,4,1098869,3,3,2,0,3,1,1,0,2,2,1,0,0,0,0,"[ 2,3 ]",2994,22993,2963,22962,0,7,4,63,935.9646,2.25,63,941.6946,59.75,0,0,33.4065466506318,5.73000000000002,1,"HBNW"
"1653056",8,0,204297,1,3,2,0,8,2,2,0,0,0,2,0,0,0,0,"[ 1 ]",1103,21102,269,20268,9,0,3,71,1047.5306,27.46,74,1084.9906,342.4701,0,0,11.4683043106834,37.46,1,"HBNW"
"7675989",1,0,832478,1,3,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 1 ]",2458,22457,2879,22878,0,42,2,13,186.24634,10.48,14,201.27634,23.15001,0,0,1.23358070756104,15.03,1,"HBNW"
"6211254",8,0,672652,2,1,1,0,2,2,2,0,0,0,2,0,0,0,0,"[ 2 ]",224,20223,358,20357,1,72,1,31,464.53397,2.49,31,471.49396,3.0200195,0,0,6.84227809876115,6.95999,0,"NHB"
"3166376",9,0,366187,2,3,2,0,7,4,4,0,0,0,2,0,0,0,0,"[ 2 ]",2089,22088,2130,22129,72,0,1,87,1306.3876,5.42,88,1315.2676,116.96997,0,0,1.01292753357673,8.87999999999988,1,"HBNW"
"3432391",7,0,390561,2,2,1,0,1,1,1,0,0,0,1,0,0,0,0,"[ 2 ]",2205,22204,2146,22145,0,1,1,27,386.38223,5.01,27,394.30225,569.56995,0,0,9.83699987902748,7.92002000000002,1,"HBW"
